"Account Created on:","Cuenta creada en:"
"Account Information","Información de la cuenta"
"Account Status","Estado de la cuenta"
"Account status","Estado de la cuenta"
"Action","Acción"
"Actions","Acciones"
"Actions XML","Acciones XML"
"Active","Activo"
"Add","Agregar"
"Add Exception","Añadir excepción"
"Add Field Mapping","Añadir mapeo de campo"
"Add Field with URL:","Agregue campo con URL:"
"Add New","Añadir nuevo"
"Add New Image","Añadir nueva imagen"
"Add New Profile","Añadir nuevo perfil"
"Add New Role","Añadir un nuevo rol"
"Add New Template","Añadir Nueva Plantilla"
"Add New URL Rewrite","Añadir nuevo URL Rewrite"
"Add New User","Añadir nuevo usuario"
"Add New Variable","Agregar nueva variable"
"Add Products","Añadir Productos"
"Add URL Rewrite","Añadir URL Rewrite"
"Add URL Rewrite for a Category","Añadir URL Rewrite para categoría"
"Add URL Rewrite for a Product","Añadir URL Rewrite para producto"
"Add after","Añadir después de"
"Add to category","Añadir a categoría"
"Additional Cache Management","Gestión de memoria caché adicional"
"Address Type:","Tipo de dirección:"
"Admin","Admininstrador"
"Advanced Admin Section","Sección Avanzada de Admin"
"Advanced Profiles","Perfiles Avanzados"
"Advanced Section","Sección avanzada"
"After authorization application will have access to you account.","Después de la solicitud de autorización tendrá acceso a su cuenta."
"All","Todo"
"All Allowed Countries","Todos los países permitidos"
"All Cache","Toda la Cache"
"All Files","Todos los archivos"
"All Reviews","Todas las reseñas"
"All Store Views","Todas las vistas de tienda (store views)"
"All Storefronts","Todas las storefronts"
"All Tags","Todas las etiquetas"
"All Websites","Todos los sitios web"
"All countries","Todos los países"
"All fields","Todos los campos"
"All possible rates were fetched, please click on ""Save"" to apply","Todas las tarifas posibles fueron obtenidas, haga clic en ""Guardar"" para aplicar"
"All rates were fetched, please click on ""Save"" to apply","Todas las tarifas fueron obtenidas, haga clic en ""Guardar"" para aplicar"
"All valid rates have been saved.","Todas las tarifas válidas han sido salvadas."
"Already in category","Ya en la categoría"
"Always (during development)","Siempre (durante desarrollo)"
"Amounts","Importes"
"An error has occured while syncronizing media storages.","Se ha producido un error mientras sincronizaba el almacenajes de los medios."
"An error occurred while clearing the JavaScript/CSS cache.","Error al borrar la caché de JavaScript/CSS."
"An error occurred while clearing the configurable swatches image cache.","Error al borrar la memoria caché configurable de muestras de imagen."
"An error occurred while clearing the image cache.","Error al borrar la caché de imagen."
"An error occurred while deleting URL Rewrite.","Error al eliminar la URL Rewrite."
"An error occurred while deleting email template data. Please review log and try again.","Un error ocurrió mientras se eliminaba la información de la plantilla de correo. Por favor, revise el log e inténtelo de nuevo."
"An error occurred while deleting record(s).","Se produjo un error al eliminar registro(s)."
"An error occurred while deleting this role.","Ocurrió un error al eliminar este rol."
"An error occurred while deleting this set.","Se produjo un error al eliminar este conjunto."
"An error occurred while deleting this template.","Se produjo un error al eliminar esta plantilla."
"An error occurred while finishing process. Please refresh the cache","Error al terminar proceso. Por favor actualizar la caché"
"An error occurred while rebuilding the CatalogInventory Stock Status.","Error al reconstruir el CatalogInventory Stock Status."
"An error occurred while rebuilding the catalog index.","Error al reconstruir el índice de catálogo."
"An error occurred while rebuilding the flat catalog category.","Error al reconstruir la categoría flat catalog."
"An error occurred while rebuilding the flat product catalog.","Error al reconstruir la categoría flat product."
"An error occurred while rebuilding the search index.","Error al reconstruir el índice de búsqueda."
"An error occurred while refreshing the Catalog Rewrites.","Error al actualizar el Catalog Rewrites."
"An error occurred while refreshing the Layered Navigation indices.","Error al actualizar los índices de navegación por capas."
"An error occurred while refreshing the catalog rewrites.","Error al actualizar el Catalog Rewrites."
"An error occurred while refreshing the layered navigation indices.","Error al actualizar los índices de navegación por capas."
"An error occurred while saving URL Rewrite.","Error al guardar URL Rewrite."
"An error occurred while saving account.","Ocurrió un error al guardar la cuenta."
"An error occurred while saving review.","Se produjo un error al guardar la reseña."
"An error occurred while saving the customer.","Se produjo un error al guardar el cliente."
"An error occurred while saving this configuration:","Error al guardar esta configuración:"
"An error occurred while saving this role.","Error al guardar este rol."
"An error occurred while saving this template.","Se produjo un error al guardar esta plantilla."
"An error occurred while updating the selected review(s).","Se produjo un error al actualizar la(s) reseña(s) seleccionada(s)."
"Any","Cualquiera"
"Any Attribute Set","Cualquier conjunto de atributos"
"Any Group","Cualquier grupo"
"Any Status","Cualquier estado"
"Any Store","Cualquier tienda"
"Any Type","Cualquier tipo"
"Any Visibility","Cualquier visibilidad"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Cualquier información creada desde que se realizó la copia de seguridad se perderá, incluidos los usuarios administradores, clientes y pedidos."
"Archive file name:","Nombre del archivo:"
"Are you sure that you want to delete this template?","¿Está seguro que desea eliminar esta plantilla?"
"Are you sure that you want to strip tags?","¿Seguro que deseas retirar las etiquetas?"
"Are you sure you want to do this?","¿Está seguro de que quiere hacer esto?"
"Are you sure you want to proceed?","¿Está seguro de que desea continuar?"
"Area","Área"
"As low as:","Valor mínimo:"
"Assigned","Asignado"
"Associated Tags","Etiquetas asociadas"
"Attribute Set Name:","Nombre de conjunto de atributos:"
"Attributes","Atributos"
"Authorization confirmed","Autorización confirmada"
"Authorize","Autorizar"
"Authorize application","Autorizar aplicación"
"Authorized OAuth Tokens","OAuth Tokens Autorizados"
"Automatic (equalize price ranges)","Automático (igualar los rangos de precios)"
"Automatic (equalize product counts)","Automático (igualar recuento de productos)"
"Average Order Amount","Cantidad de pedido medio"
"Average Orders","Promedio de pedidos"
"BINARY","BINARIO"
"Back","Atrás"
"Back to Login","Volver a Inicio de sesión"
"Backup","Copia de seguridad"
"Backup Name","Nombre de la copia de seguridad"
"Backup options","Opciones de copia de seguridad"
"Backups","Copias de seguridad"
"Base currency","Divisa base"
"Bcc","Cco"
"Bestsellers","Más vendidos"
"Billing Address","Dirección de facturación"
"Billing Address: ","Dirección de facturación: "
"Billing Agreement","Acuerdo de facturación"
"Billing Agreements","Acuerdos de facturación"
"Block Information","Información de bloque"
"Both (without and with tax)","Ambos (con y sin impuestos)"
"Both IPN and PDT","IPN y PDT"
"Browse Files...","Examinar archivos..."
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","El paquete con precios dinámicos no puede incluir opciones personalizadas. Las opciones no se guardarán."
"CMS","CMS"
"CRITICAL","CRÍTICA"
"CSV","CSV"
"CSV / Tab separated","CSV / tab separated"
"Cache Control","Control de caché"
"Cache Control (beta)","Control de caché (beta)"
"Cache Management","Gestión de caché"
"Cache Type","Tipo de caché"
"Cancel","Cancelar"
"Cancel detach","Cancel detach"
"Cannot add new comment.","No se puede agregar un nuevo comentario."
"Cannot add tracking number.","No se puede agregar el número de seguimiento."
"Cannot create an invoice without products.","No se puede crear una factura sin productos."
"Cannot create credit memo for the order.","No se puede crear la nota de abono para el pedido."
"Cannot delete the design change.","No se puede eliminar el cambio de diseño."
"Cannot delete tracking number.","No se puede eliminar el número de seguimiento."
"Cannot do shipment for the order separately from invoice.","No se puede realizar envíos para el pedido independientemente de la factura."
"Cannot do shipment for the order.","No se puede hacer el envío para el pedido."
"Cannot initialize shipment for adding tracking number.","No se puede inicializar el envío para agregar el número de rastreo."
"Cannot initialize shipment for delete tracking number.","No podemos inicializar el envío para borrar el número de seguimiento."
"Cannot load track with retrieving identifier.","No podemos cargar la pista con el identificador de recuperación."
"Cannot retrieve tracking number detail.","No se puede recuperar detalle número de seguimiento."
"Cannot save shipment.","No se puede guardar el envío."
"Cannot save the credit memo.","No se puede guardar la nota de crédito."
"Cannot send shipment information.","No puede enviar la información del envío."
"Cannot update item quantity.","No se puede actualizar la cantidad del artículo."
"Cannot update the item\'s quantity.","No se puede actualizar la cantidad del artículo(s)."
"Card Verification Number","Número de verificación de tarjeta"
"Catalog","Catálogo"
"Catalog Price Rules","Reglas de precio de catálogo"
"Catalog Rewrites","Reescrituras de catálogo"
"Categories","Categorías"
"Category","Categoría"
"Category:","Categoría:"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","El gráfico está deshabilitado. Para activar el gráfico, haga clic <a href=""%s""> aquí</a>."
"Checkbox","Casilla de verificación"
"Child Transactions","Transacciones hijas"
"Choose Store View:","Elija vista de tienda:"
"Choose an attribute","Elegir un atributo"
"Chosen category does not associated with any website, so url rewrite is not possible.","La categoría elegida no está asociada a ningún sitio web, no es posible reescribir la url."
"Chosen product does not associated with any website, so url rewrite is not possible.","El producto elegido no está asociado a ningún sitio web, no es posible reescribir la url."
"Clear","Limpiar"
"Close","Cerrar"
"Code","Código"
"Comment text field cannot be empty.","El campo de texto del comentario no puede estar vacío."
"Complete","Completo"
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields"
"Configuration","Configuración"
"Confirm New Password","Confirmar contraseña nueva"
"Confirm token authorization Pop Up for admin","Confirmar token de autorización Pop Up para administradores"
"Confirm token authorization for admin","Confirmar token de autorización para administradores"
"Confirmation Of Authorization","Confirmación de autorización"
"Confirmed email:","Correo electrónico confirmado:"
"Connect with the Magento Community","Conectar con la comunidad de Magento"
"Continue","Continuar"
"Convert to Plain Text","Convertir a texto sin formato"
"Cookie (unsafe)","Cookie (inseguro)"
"Country","País"
"Country:","País:"
"Coupons","Cupones"
"Create","Crear"
"Create DB Backup","Crear copia de seguridad de la BD"
"Create New Attribute","Crear nuevo atributo"
"Create URL Rewrite:","Crear reescritura URL:"
"Created At","Creado en"
"Creation date","Fecha de creación"
"Credit Card %s","Tarjeta de crédito %s"
"Credit Card Number","Número de la tarjeta de crédito"
"Credit Card Number: xxxx-%s","Número de tarjeta de crédito: xxxx-%s"
"Credit Card Type","Tipo de tarjeta de crédito"
"Credit Card Type: %s","Tipo de tarjeta de crédito: %s"
"Credit Memo History","Historial de notas de crédito"
"Credit Memo Totals","Nota de crédito totales"
"Credit Memos","Notas de crédito"
"Credit memo #%s comment added","Comentario agregado a la nota de crédito nº %s"
"Credit memo #%s created","Nota de crédito nº %s creada"
"Credit memo\'s total must be positive.","Total de la(s) nota(s) de crédito debe ser positivo."
"Currency","Divisa"
"Currency ""%s"" is used as %s in %s.","La moneda ""%s"" se utiliza como %s en %s."
"Currency Information","Información de divisa"
"Currency Setup Section","Sección de configuración de moneda"
"Current Admin Password","Contraseña de administrador actual"
"Current Configuration Scope:","Scope de la configuración actual:"
"Current Month","Mes actual"
"Custom","Personalizado"
"Custom Variable ""%s""","Variable personalizada ""%s"""
"Custom Variables","Variables personalizadas"
"Customer","Cliente"
"Customer Group:","Grupo del cliente:"
"Customer Groups","Grupos de cliente"
"Customer Name","Nombre del Cliente"
"Customer Reviews","Reseñas de cliente"
"Customer Shopping Carts","Carros de compras del cliente"
"Customer Since:","Cliente desde:"
"Customer Tax Classes","Clases de impuestos del cliente"
"Customer with the same email already exists.","Ya existe un cliente con el mismo correo."
"Customers","Clientes"
"Customers by Number of Orders","Clientes por número de pedidos"
"Customers by Orders Total","Clientes por total de pedidos"
"DHTML Date/Time Selector","Selector de fecha/hora DHTML"
"Dashboard","Panel de control"
"Data Format","Formato de dato"
"Data transfer:","Transferencia de datos:"
"Database","Base de datos"
"Dataflow - Advanced Profiles","Flujo de datos - perfiles avanzados"
"Dataflow - Profiles","Flujo de datos - perfiles"
"Date","Fecha"
"Date & Time","Fecha y hora"
"Date Added","Fecha añadida"
"Date Updated","Fecha actualizada"
"Date selection:","Selección de la fecha:"
"Date selector","Selector de fecha"
"Day","Día"
"Decimal separator:","Separador de decimales:"
"Default (Admin) Values","Valores por defecto (Admin)"
"Default Billing Address","Dirección de facturación por defecto"
"Default Config","Configuración por defecto"
"Default Template from Locale","Plantilla predeterminada de Locale"
"Default Values","Valores predeterminados"
"Default display currency ""%s"" is not available in allowed currencies.","Moneda de visualización por defecto ""%s"" no está disponible en monedas permitidas."
"Default scope","Ámbito (scope) predeterminado"
"Delete","Eliminar"
"Delete %s","Eliminar %s"
"Delete %s '%s'","Eliminar %s '%s '"
"Delete File","Eliminar archivo"
"Delete Image","Eliminar imagen"
"Delete Profile","Eliminar perfil"
"Delete Role","Eliminar rol"
"Delete Store","Eliminar tienda"
"Delete Store View","Eliminar vista de la tienda"
"Delete Template","Eliminar plantilla"
"Delete User","Eliminar usuario"
"Delete Website","Eliminar sitio web"
"Description","Descripción"
"Design","Diseño"
"Design Section","Sección de diseño"
"Detach from category","Separar de la categoría"
"Details","Detalles"
"Developer Section","Sección del Desarrollador"
"Direction:","Dirección:"
"Disable","Deshabilitar"
"Disabled","Deshabilitado"
"Display %s first","Mostrar %s primero"
"Display default currency","Mostrar la divisa predeterminada"
"Distributed under GNU LGPL. See %s for details.","Distribuido según la LGPL de GNU. Para más información véase %s."
"Do you really want to KILL parallel process and start new indexing process?","¿Realmente quiere matar proceso paralelo e iniciar nuevo proceso de indexación?"
"Do you really want to proceed?","¿Está seguro de que desea continuar?"
"Download","Descargar"
"Download SKUs","Descargar SKUs"
"Downloads","Descargas"
"Drag to move","Arrastrar para mover"
"Drop-down","Menú desplegable"
"Edit","Editar"
"Edit Design Change","Editar cambio de diseño"
"Edit Email Template","Editar plantilla de correo electrónico"
"Edit Order","Editar pedido"
"Edit Poll","Editar encuesta"
"Edit Queue","Editar la cola de tareas"
"Edit Review","Editar reseña"
"Edit Role","Editar Rol"
"Edit Store View","Editar vista de la tienda"
"Edit System Template","Editar plantilla de sistema"
"Edit Template","Editar la plantilla"
"Edit URL Rewrite","Editar URL Rewrite"
"Edit User","Editar usuario"
"Edit User '%s'","Editar usuario '%s'"
"Edit Website","Editar sitio web"
"Email","Correo electrónico"
"Email Address:","Dirección de correo electrónico:"
"Email to a Friend","Enviaselo a un amigo"
"Email:","Correo electrónico:"
"Enable","Habilitar"
"Enabled","Habilitado"
"Enclose Values In:","Incluir valores en:"
"Enter a comma separated list of SKUs that will always be displayed at the top of your category","Escriba una lista de SKUs en CSV que siempre se mostrará en la parte superior de su categoría"
"Entity Attributes","Atributos de la entidad"
"Entity Type","Tipo de entidad"
"Entity type:","Tipo de entidad:"
"Error","Error"
"Excel XML","Excel XML"
"Excl. Tax","Impuestos no incluídos"
"Excl. Tax:","Impuestos no incluídos:"
"Exclude media folder from backup","Excluir la carpeta de los archivos multimedia de la copia de seguridad"
"Expiration Date","Fecha de caducidad"
"Expiration Date: %s/%s","Fecha de caducidad: %s/%s"
"Export","Exportar"
"Export CSV","Exportar CSV"
"Export Filters","Exportar filtros"
"Export to:","Exportar a:"
"Export:","Exportar:"
"FTP Host","Servidor FTP"
"FTP Host[:Port]","Servidor FTP[:Puerto]"
"FTP Login","Inicio de sesión de FTP"
"FTP Password","Contraseña de FTP"
"FTP credentials","Credenciales FTP"
"Failed","Fallido"
"Failed to add a product to cart by id ""%s"".","Error al agregar un producto a la cesta por id ""%s""."
"Failed to cancel the billing agreement.","No se ha podido cancelar el acuerdo de facturación."
"Failed to clear the JavaScript/CSS cache.","Error al borrar la caché de JavaScript/CSS."
"Failed to delete the billing agreement.","No pudimos eliminar el acuerdo de facturación."
"Failed to update the profile.","No se ha podido actualizar el perfil."
"Field","Campo"
"Field Mapping","Asignación de campos"
"File","Archivo"
"File Information","Información del archivo"
"File System","Sistema de archivos"
"File mode","Modo de archivo"
"File name:","Nombre del archivo:"
"File size should be more than 0 bytes","Tamaño del archivo debe ser más de 0 bytes"
"Finished profile execution.","Ejecución del perfil terminado."
"First Invoice Created Date","Fecha de Creación de la primera factura"
"First Name","Nombre"
"First Name is required field.","Se requiere nombre."
"First Name:","Nombre:"
"Fixed","Fijo"
"Flush Catalog Images Cache","Vaciar memoria cache de imágenes del catalogo"
"Flush JavaScript/CSS Cache","Vaciar memoria cache de JavaScript/CSS"
"Flush Swatch Images Cache","Vaciar memoria cache de imágenes de muestra"
"For category","Para la categoría"
"For latest version visit: %s","Para obtener la última versión ir a: %s"
"For product","Para el producto"
"Forgot Admin Password","Olvidó su contraseña de administrador"
"Forgot your password?","¿Olvidó su contraseña?"
"Forgot your user name or password?","¿Has olvidado tu nombre de usuario o contraseña?"
"From","Desde"
"GLOBAL","GLOBAL"
"Gb","GB"
"General Information","Información general"
"General Section","Sección General"
"Get Image Base64","Obtener imagen Base64"
"Get help for this page","Obtener ayuda para esta página"
"Give the verifier code to application administrator","Proporcionar el código de verificación al administrador de la aplicación"
"Global Attribute","Atributo global"
"Global Record Search","Búsqueda de registro global"
"Global Search","Búsqueda global"
"Go Today","Ir a hoy"
"Go to Top","Ir a la parte superior"
"Go to messages inbox","Ir a la bandeja de entrada de mensajes"
"Go to notifications","Ir a notificaciones"
"Google Base","Google Base"
"Google Content","Google Content"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Total general"
"Grid (default) / List","Cuadrícula (por defecto) / Lista"
"Grid Only","Cuadrícula sólo"
"Group:","Grupo:"
"Guest","Invitado"
"HTTP (unsecure)","HTTP (no seguro)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Ayúdenos a mantener saludable a Magento: informe todos los errores"
"Helper attributes should not be used in custom layout updates.","Atributos helper no deben utilizarse en las actualizaciones de diseño personalizado."
"Helper for options rendering doesn't implement required interface.","El asistente para el renderizado de las opciones no implementa la interfaz necesaria."
"Hero Products","Productos Hero"
"Home","Inicio"
"ID","ID"
"ID Path","ID Path"
"IP Address","Dirección IP"
"IPN (Instant Payment Notification) Only","sólo IPN (notificación de pago instantánea)"
"Id","Id"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Si hay una cuenta asociada a %s, recibirás un correo electrónico con un enlace para restablecer tu contraseña."
"If this message persists, please contact the store owner.","Si este mensaje persiste, por favor contactar con el dueño de la tienda."
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","Si usted no especifica un valor de opción para una vista de tienda concreta, entonces se usará el valor por defecto (Admin)."
"Images (.gif, .jpg, .png)","Imágenes (.gif, .jpg, .png)"
"Images Cache","Caché de imágenes"
"Import","Importar"
"Import Service","Servicio de importación"
"Import and Export","Importar y Exportar"
"Import and Export Tax Rates","Importar / Exportar las tasas de impuesto"
"Import/Export","Importar/Exportar"
"Import/Export Advanced","Importación y exportación avanzada"
"Import/Export Profile","Importar/Exportar perfil"
"Important: ","Importante: "
"Imported <strong>%s</strong> records","Importado <strong>%s</strong> registros"
"In","En"
"In Database:","En Base de datos:"
"In File:","En archivo:"
"Inactive","Inactivo"
"Incl. Tax","Impuestos incl."
"Incl. Tax:","Impuestos incl."
"Incoming Message","Mensaje entrante"
"Insert Variable...","Insertar variable..."
"Interactive","Interactivo"
"Interface Locale: %s","Interfaz Locale: %s"
"Invalid Form Key. Please refresh the page.","Clave de formulario inválida. Por favor actualice la página."
"Invalid Import Service Specified","Ha indicado un servicio de importación inválida"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","POST data inválido (por favor verifique la configuración post_max_size y upload_max_filesize en tu archivo php.ini)."
"Invalid Secret Key. Please refresh the page.","Clave secreta no válido. Por favor actualice la página."
"Invalid User Name or Password.","Usuario o contraseña incorrectos."
"Invalid directory: %s","Directorio no válido: %s"
"Invalid email address ""%s"".","La dirección de correo electrónico ""%s"" es inválida""."
"Invalid email address.","Dirección de correo electrónico no válida."
"Invalid file: %s","Archivo inválido: %s"
"Invalid input data for %s => %s rate","Datos de entrada inválidos para %s => tipo %s"
"Invalid parent block for this block","Bloque matriz no válido para este bloque"
"Invalid parent block for this block.","Bloque matriz no válido para este bloque."
"Invalid password reset token.","La contraseña no es correcta, reinicie el token."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","El nombre del remitente ""%s"" no es válido. Utilice sólo caracteres visibles y espacios."
"Invalid timezone","Zona horaria no válida"
"Invalidated","Invalidado"
"Inventory Stock Status","Situación del Stock de inventario"
"Invoice #%s comment added","Comentario de factura #%s añadido"
"Invoice #%s created","Factura nº %s creada"
"Invoice History","Historial de facturas"
"Invoice Totals","Totales de factura"
"Invoice canceling error.","Error al cancelar la factura."
"Invoice capturing error.","Error al capturar la factura."
"Invoice voiding error.","Error al anular la factura."
"Invoices","Facturas"
"Is Closed","Está cerrado"
"Is Default","Es por defecto"
"Issue Number","Número de emisión"
"Items","Artículos"
"JavaScript seems to be disabled in your browser.","Parece que JavaScript está deshabilitado en su navegador."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","Caché de JavaScript/CSS"
"Kb","Kb"
"Last 24 Hours","Últimas 24 horas"
"Last 5 Orders","Últimos 5 pedidos"
"Last 5 Search Terms","Últimas 5 Búsquedas"
"Last 7 Days","Últimos 7 días"
"Last Credit Memo Created Date","Fecha de creación de la ultima nota de crédito"
"Last Invoice Created Date","Fecha de Creación de la ultima factura"
"Last Logged In (%s):","Última sesión iniciada (%s):"
"Last Logged In:","Última sesión iniciada:"
"Last Name","Apellidos"
"Last Name is required field.","Se requiere apellidos."
"Last Name:","Apellidos:"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Última actualización: %s. Para actualizar el de último día <a href=""%s"">estadísticas</a>, haga clic <a href=""%s""> aquí</a>."
"Latest Message:","Último mensaje:"
"Layered Navigation Indices","Índices de la navegación por capas"
"Layered Navigation Indices were refreshed.","Índices de navegación por capas fueron renovados."
"Leave empty to use tax identifier","Dejar vacío para usar identificador de impuesto"
"Lifetime Sales","Ventas de por Vida"
"Lifetime statistics have been updated.","Se han actualizado las estadísticas de por vida."
"Links","Enlaces"
"Links with associated products will retain only after saving current product.","Enlaces con productos asociados se mantendrán solamente después de guardar el producto actual."
"List (default) / Grid","Lista (por defecto) / Cuadrícula"
"List Only","Lista sólo"
"Load Template","Cargar plantilla"
"Load default template","Cargar plantilla por defecto"
"Loading...","Cargando..."
"Local Server","Servidor local"
"Local/Remote Server","Servidor local/remoto"
"Locale","Locale"
"Log In","Inicia sesión"
"Log Out","Cerrar sesión"
"Log in to Admin Panel","Inicie sesión en el panel de administración"
"Log in to use <strong>%s</strong>","Iniciar sesión para utilizar <strong>%s</strong>"
"Log into Magento Admin Page","Iniciar sesión en la página de Administrador de Magento"
"Logged in as %s","Conectado como: %s"
"Login","Iniciar sesión"
"Low Stock","Stock bajo"
"MAJOR","MAYOR"
"MINOR","MENOR"
"MS Excel XML","MS Excel XML"
"Magento Admin","Administración Magento"
"Magento Commerce - Administrative Panel","Magento Commerce - Panel administrativo"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Magento Connect Manager"
"Magento Logo","Magento Logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento es una marca registrada de Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Directorio raíz de Magento"
"Magento ver. %s","Version Magento %s"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; es una marca registrada de Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Asegúrese de que la codificación de datos en el archivo es consistente y guardada en una de las codificaciones compatibles (UTF-8 o ANSI)."
"Manage Attribute Sets","Gestionar conjuntos de atributos"
"Manage Attributes","Administrar atributos"
"Manage Categories","Administrar categorías"
"Manage Content","Administrar Contenido"
"Manage Currency Rates","Gestión de tipos de cambio"
"Manage Customers","Gestionar clientes"
"Manage Options (values of your attribute)","Gestionar opciones (valores del atributo)"
"Manage Ratings","Administrar puntuaciones"
"Manage Stores","Gestionar tiendas"
"Manage Tax Rules","Gestión de las normas fiscales"
"Manage Tax Zones and Rates","Gestión de las zonas de impuestos y precios"
"Manage Titles (Size, Color, etc.)","Gestionar títulos (tamaño, color, etc.)"
"Manual","Manual"
"Mass Product Assignment","Mass Product Assignment"
"Matched Expression","Expresión coincidente"
"Maximum sender name length is 255. Please correct your settings.","Longitud máxima del nombre de remitente es 255. Corrija la configuración."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Multimedia (.avi, .flv, .swf)"
"Media storages synchronization has completed!","¡Sincronización de almacenajes multimedia ha terminado!"
"Messages Inbox","Bandeja de entrada"
"Month","Mes"
"Most Viewed","Más vistos"
"Most Viewed Products","Productos más vistos"
"Move to bottom","Mover hacia abajo"
"Move to top","Mover al Principio"
"Multiple Select","Selección múltiple"
"My Account","Mi Cuenta"
"My Applications","Mis aplicaciones"
"N/A","N/A"
"NOTICE","AVISO"
"Name","Nombre"
