"Back to My Orders","Înapoi la Comenzile mele"
"Back to Recurring Profiles","Înapoi la Profiluri recurente"
"Backordered","Comandat la furnizor"
"Bestsellers","Cele mai vândute"
"Bill to Name","Facturare pe numele"
"Billing","Facturare"
"Billing Address","Adresă facturare"
"Billing Agreement","Acord facturare"
"Billing Agreement # %s","Acord facturare # %s"
"Billing Agreement #%s","Acord facturare #%s"
"Billing Agreement View","Vizualizare acord facturare"
"Billing Agreements","Acorduri facturare"
"Billing Last Name","Nume facturare"
"Billing ZIP Code","Cod poștal facturare"
"Buy %s for price %s","Cumpărați %s la prețul de %s"
"CSV","CSV"
"Cancel","Anulare"
"Cancel credit memo","Anulare credit Memo"
"Cancel invoice","Anulare factură"
"Cancel order","Anulare comandă"
"Canceled","Anulat"
"Canceled order offline.","Comandă anulată off-line."
"Canceled order online.","Comandă anulată on-line."
"Cannot add order history.","Nu se poate adăuga istoric comandă."
"Cannot create an empty shipment.","Nu se poate crea o livrare goală."
"Cannot determine the field name.","Nu se poate determina numele câmpului."
"Cannot do invoice for order.","Nu se poate face factura pentru comandă."
"Cannot do shipment for order.","Nu se poate face livrarea pentru comandă."
"Cannot get order instance","Nu se poate obține instanță comandă."
"Cannot get the order instance.","Nu se poate obține instanța comenzii."
"Cannot register an existing credit memo.","Nu se poate înregistra un memo credit existent."
"Cannot register existing invoice","Nu se poate înregistra factura existentă"
"Cannot register existing shipment","Nu se poate înregistra expedierea existentă"
"Capture","Capturare"
"Capture Amount","Capturare sumă"
"Capture Offline","Capturare off-line"
"Capture Online","Capturare on-line"
"Capture invoice","Capturare factură"
"Captured amount of %s online.","Suma de %s capturată online."
"Capturing amount of %s is pending approval on gateway.","Capturarea sumei de %s așteaptă aprobare la portal."
"Carrier","Curier"
"Carrier/Method","Curier/Metodă"
"Change status, add comments","Schimbare stare, adăugare comentarii"
"Changing address information will not recalculate shipping, tax or other order amount.","Schimbând informațiile despre adresă nu se vor recalcula sumele de expediere, TVA sau altele referitoare la comandă."
"Checkout Totals Sort Order","Ordinea de sortare a câmpului Totaluri din pasul Finalizare comandă"
"City","Localitate"
"Clear Shopping Cart","Golire coș cumpărături"
"Click to change shipping method","Click pentru a schimba metoda de expediere"
"Close","Închidere"
"Closed","Închis"
"Comma-separated.","Separate de virgulă."
"Comment","Comentariu"
"Comment Text","Text comentariu"
"Comments","Comentarii"
"Comments History","Istoric comentarii"
"Company","Companie"
"Complete","Finalizată"
"Configure","Configurare"
"Configure and Add to Order","Configurare și adăugare la comandă"
"Contents","Conținut"
"Continue","Continuare"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Controlează dacă IP-ul clientului apare în comenzi, facturi, expedieri, memo-uri de credit."
"Country","Țara"
"Coupons","Cupoane"
"Create","Creare"
"Create New Customer","Creare client nou"
"Create New Order","Creare comandă nouă"
"Create New Order Status","Creare status comandă nou"
"Create New Order for %s","Creare comandă nouă pt %s"
"Create New Order for %s in %s","Creare comandă nouă pentru %s în %s"
"Create New Order for New Customer","Creare comandă nouă pentru client nou"
"Create New Order for New Customer in %s","Creare comandă nouă pentru client nou în %s"
"Create New Status","Creare status nou"
"Create Order","Creare comandă"
"Create Packages","Creare pachete"
"Create Shipment","Creare livrare"
"Create Shipping Label","Creare etichetă livrare"
"Create Shipping Label...","Creare etichetă livrare..."
"Create new credit memo for order","Creare Credit Memo nou pentru comandă"
"Create new invoice for order","Creare factură nouă pentru comandă"
"Create new shipment for order","Creare livrare nouă pentru comandă"
"Create...","Creare..."
"Created At","Creat la"
"Created billing agreement #%s.","Acord facturare #%s creat."
"Created:","Creat:"
"Credit Memo","Credit Memo"
"Credit Memo #","Credit Memo #"
"Credit Memo # ","Credit Memo # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Memo de Credit #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Expeditor e-mail comentarii Credit Memo"
"Credit Memo Comment Email Template","Șablon e-mail comentarii Credit Memo"
"Credit Memo Comment Email Template for Guest","Șablon e-mail comentarii Credit Memo pentru vizitator"
"Credit Memo Comments","Comentarii Credit Memo"
"Credit Memo Email Sender","Expeditor e-mail Credit Memo"
"Credit Memo Email Template","Șablon e-mail Credit Memo"
"Credit Memo Email Template for Guest","Șablon e-mail Credit Memo pentru vizitator"
"Credit Memo Update","Actualizare Credit Memo"
"Credit Memo Update for Guest","Actualizare Credit Memo pentru vizitator"
"Credit Memos","Credit Memo-uri"
"Credit memo canceling problem.","Problemă anulare credit Memo."
"Credit memo cannot be canceled.","Nu se poate anula Credit Memo-ul."
"Credit memo has been created automatically","Credit Memo creat automat"
"Custom Price","Preț personalizat"
"Custom Value","Valoare personalizată"
"Customer","Client"
"Customer Can Define Start Date","Clientul poate defini data începerii"
"Customer Email","E-mail client"
"Customer Group","Grup clienți"
"Customer Last Name","Nume client"
"Customer My Account Order Creditmemo View","Client - Contul meu: vizualizare Credit Memo comandă"
"Customer My Account Order History","Client - Contul meu: istoric comenzi"
"Customer My Account Order Invoice View","Client - Contul meu: vizualizare factură comandă"
"Customer My Account Order Shipment View","Client - Contul meu: vizualizare livrare comandă"
"Customer My Account Order View","Client contul meu vizualizare comandă"
"Customer Name","Nume Client"
"Customer\'s Current Activities","Activitățile curente ale clientului"
"Customs Value","Valoare Vamă"
"Date","Data"
"Date Shipped","Expediat la data"
"Default Status","Status implicit"
"Default Template","Planșă implicită"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","Sigla implicită, va fi folosită în documente PDF și HTML.<br />(jpeg, tiff, png) Dacă observați o distorsiune a imaginii în PDF, încercați să folosiți o imagine mai mare"
"Delete","Ștergere"
"Delete Package","Ștergere pachet"
"Denied the payment online.","Plata online refuzată."
"Deny Payment","Refuzare plată"
"Description Message","Mesaj descriere"
"Discount","Reducere"
"Discount (%s)","Reducere (%s)"
"Discount Amount","Sumă reducere"
"Display Order ID in Header","Afișare ID comandă în header"
"Edit","Modificare"
"Edit Order #%s","Modificare comandă #%s"
"Edit Order %s %s Address","Modificare adresă comandă %s %s"
"Edit Order Status","Modificare status comandă"
"Email","E-mail"
"Email Address","Adresă de e-mail"
"Email Copy of Credit Memo","Trimitere copie Credit Memo"
"Email Copy of Invoice","Trimitere copie factură"
"Email Copy of Shipment","Trimitere copie livrare"
"Email Order Confirmation","Trimitere confirmare comandă"
"Enable","Activare"
"Enabled","Activat"
"Enter the billing last name and email/ZIP as in the order billing address","Introduceți numele de familie pt facturare și e-mail-ul/Codul poștal ca și în adresa de facturare a comenzii"
"Entered data is incorrect. Please try again.","Datele introduse sunt incorecte. Încercați din nou."
"Error to Show in Shopping Cart","Eroare la afișarea în coșul de cumpărături"
"Excel XML","XML Excel"
"Excl. Tax","Excl. TVA"
"Expired","Expirat"
"Explanation","Explicație"
"Failed to cancel the billing agreement.","Eșec la anularea acordului de facturare."
"Failed to create billing agreement for this order.","Eșec la crearea acordului de facturare pentru această comandă."
"Failed to finish billing agreement wizard.","Eșec la finalizarea expertului de acord facturare."
"Failed to send the order email.","Eșec la trimiterea e-mail-ului de comandă."
"Failed to start billing agreement wizard.","Eșec la începerea expertului de acord facturare."
"Failed to update the payment.","Eșec la actualizarea plății."
"Failed to update the profile.","Eșec la actualizarea profilului."
"Failed to void the payment.","Eșec la anularea plății."
"Fetch","Obținere"
"File extension not known or unsupported type in the following shipment: %s","Tip extensie fișier necunoscut sau nesuportat în expedierea: %s"
"Final Price","Preț Final"
"Find Order By:","Găsire comandă după:"
"First Name","Prenume"
"From","De la"
"From Name","De la Nume"
"From:","De la:"
"G.T. (Base)","G.T. (Baza)"
"G.T. (Purchased)","G.T. (Achiziționat)"
"General","General"
"General Information","Informații generale"
"Get Payment Update","Obținere actualizare plată"
"Get Update","Obținere actualizare plată"
"Get shipping methods and rates","Obținere metode de expediere și cote"
"Gift Message","Mesaj cadou"
"Gift Message for This Order","Mesaj cadou pentru această comandă"
"Gift Message for the Entire Order","Mesaj cadou pentru întreaga comandă"
"Gift Message for this Order","Mesaj de cadou pentru această comandă"
"Gift Options","Opțiuni cadou"
"Gift Wrapping for the Entire Order","Ambalare cadou pentru întreaga comandă"
"Girth","Diametru"
"Go to Home Page","Mergeți la pagina principală"
"Grand Total","Total comandă"
"Grand Total to be Charged","Total general de plată"
"Guest","Vizitator"
"Height","Înălțime"
"Hide Customer IP","Ascundere IP client"
"Hold","Punere în așteptare"
"Hold action is not available.","Acțiune punere în așteptare indisponibilă"
"Hold order","Comandă în așteptare"
"Home","Pagina principală"
"ID","ID"
"ID #","Număr ID"
"IPN "Refunded". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"". Credit Memo has not been created. Please create offline Credit Memo.","NPI "Rambursat". Rambursare emisă de comerciant. Notificare înregistrată despre suma rambursată de %s. ID Tranzacție: ""%s"". Memo Credit creat. Creați un Memo Credit offline."
"If empty, the default description above will be used.","Dacă e gol, descrierea implicită de mai sus va fi utilizată."
"If empty, the default error above will be used.","Dacă e gol, eroarea implicită de mai sus va fi folosită."
"If the invoice was created offline, try creating an offline creditmemo.","Dacă factura a fost creată offline, încercați crearea offline a unui memo credit"
"Incl. Tax","Incl. TVA"
"Information","Informații"
"Initial Fee","TVA inițial"
"Initial Fees","TVA inițial"
"Initial period payment","Plată perioadă inițială"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Informații insuficiente pentru crearea etichetei(lor) de expediere. Verificați-vă Informațiile Magazin și Setările Expediere."
"Invalid block: %s.","Bloc invalid: %s."
"Invalid carrier specified.","Curier specificat invalid."
"Invalid draw line data. Please define "lines" array.","Date desenare linie invalide. Definiți matricea "linii"."
"Invalid entity model","Model entitate invalid"
"Invalid item option format.","Format opțiune articol invalid."
"Invalid qty to invoice item ""%s""","Cantitate invalidă pentru facturare articol ""%s"""
"Invalid qty to refund item ""%s""","Cantitate invalidă pentru rambursare articol ""%s"""
"Invalid qty to ship for item ""%s""","Cantitate invalidă de expediat pentru articolul "%s""
"Invalid renderer model","Model randare invalid"
"Invalid request for adding product to quote.","Solicitare invalidă pentru adăugarea produsului la estimare."
"Invalid value(s) for Qty to Ship","Valoare(i) invalidă(e) pentru Cantitate de Expediat"
"Invoice","Factură"
"Invoice #","Factură #"
"Invoice # ","Factură # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Factura #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Factură #%s"
"Invoice Comment Email Sender","Expeditor e-mail comentarii factură"
"Invoice Comment Email Template","Șablon e-mail comentarii factură"
"Invoice Comment Email Template for Guest","Șablon e-mail comentarii factură pentru vizitator"
"Invoice Comments","Comentarii factură"
"Invoice Date","Dată factură"
"Invoice Email Sender","Expeditor e-mail factură"
"Invoice Email Template","Șablon e-mail factură"
"Invoice Email Template for Guest","Șablon e-mail factură pentru vizitator"
"Invoice Update","Actualizare factură"
"Invoice Update for Guest","Actualizare factură pentru vizitator"
"Invoice and Packing Slip Design","Aspect factură și Fișă ambalare"
"Invoice and Ship","Factură și livrare"
"Invoice canceling problem.","Problemă anulare factură."
"Invoice cannot be canceled.","Factura nu poate fi anulată."
"Invoice cannot be captured.","Factura nu poate fi capturată."
"Invoice cannot be voided.","Factura nu poate fi anulată."
"Invoice capturing problem.","Problemă capturare factură."
"Invoice void problem","Problemă anulare factură"
"Invoice will be created without communication with payment gateway.","Factura va fi creată fără comunicare cu portalul de plată."
"Invoiced","Facturat"
"Invoices","Facturi"
"Is Closed","Este Închis"
"Item","Articol"
"Item Status","Stare Articol"
"Item object is not specified.","Obiect articol nespecificat."
"Item options declaration error.","Eroare declarare opțiuni articol."
"Item ordered qty","Cantitate articol comandat"
"Item qty declaration error.","Eroare declarare cantitate articol."
"Items","Articole"
"Items Invoiced","Articole facturate"
"Items Ordered","Articole comandate"
"Items Refunded","Articole rambursate"
"Items Shipped","Articole livrate"
"Items in the Package","Articole în pachet"
"Items maximum quantity or price do not allow checkout.","Cantitatea sau prețul maxim al produsului nu permit finalizarea comenzii."
"Items options declaration error.","Eroare declarare opțiuni articole."
"Items to Refund","Articole de rambursat"
"Items to Ship","Articole de expediat"
"Key","Cheie"
"Last Name","Nume"
"Last Ordered Items","Ultimele produse comandate"
"Last status can\'t be unassigned from state.","Ultimul status nu poate fi dez-atribuit de la stare."
"Length","Lungime"
"Link to the New Order","Legătură spre comanda nouă"
"Link to the Previous Order","Legătură către comanda anterioară"
"Logo for HTML Print View","Sigla pentru vizualizare imprimare HTML"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Sigla pentru documente HTML exclusiv. Dacă e goală, cea implicită va fi folosită.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Sigla pentru imprimări PDF (200x50)"
"Make Check payable to:","Cec plătibil către:"
"Manage","Gestionare"
"Maximum amount available to refund is %s","Suma maximă disponibilă pentru rambursare e %s"
"Maximum shipping amount allowed to refund is: %s","Suma maximă de expediere permisă pentru rambursare este: %s"
"Message","Mesaj"
"Message:","Mesaj:"
"Minimum Amount","Sumă minimă"
"Minimum Order Amount","Sumă minimă comandă"
"Mixed","Amestecat"
"Most Viewed","Cele mai vizualizate"
"Most Viewed Products Report","Raport cele mai vizualizate produse"
"Move to Shopping Cart","Mutare în Coș cumpărături"
"Move to Wishlist","Mutare în lista de dorințe"
"Multi-address Description Message","Mesaj descriere adrese multiple"
"Multi-address Error to Show in Shopping Cart","Eroare adresă multiplă de afișat în coșul de cumpărături"
"My Orders","Comenzile mele"
"My Orders - Details","Comenzile mele - detalii"
"N/A","Indisponibil"
"Name","Nume"
"New","Nou"
"New Billing Agreement","Acord facturare nou"
"New Credit Memo","Credit Memo Nou"
"New Credit Memo for Guest","Credit Memo nou pentru vizitator"
"New Credit Memo for Invoice #%s","Credit Memo nou pentru factura #%s"
"New Credit Memo for Order #%s","Credit Memo nou pentru comanda #%s"
"New Invoice","Factură nouă"
"New Invoice and Shipment for Order #%s","Factură și livrare nouă pentru comanda #%s"
"New Invoice for Guest","Factură nouă pentru vizitator"
"New Invoice for Order #%s","Factură nouă pentru comanda #%s"
"New Order","Comandă nouă"
"New Order Confirmation Email Sender","Expeditor e-mail confirmare comandă nouă"
"New Order Confirmation Template","Șablon e-mail confirmare comandă nouă"
"New Order Confirmation Template for Guest","Șablon e-mail confirmare comandă nouă pentru vizitator"
"New Order RSS","RSS pentru comandă nouă"
"New Order Status","Status pentru comandă nouă"
"New Order for Guest","Comandă nouă pentru vizitator"
"New Shipment","Livrare nouă"
"New Shipment for Guest","Livrare nouă pentru vizitator"
"New Shipment for Order #%s","Livrare nouă pentru comanda #%s"
"Newsletter Subscription","Abonare newsletter"
"No","Nu"
"No Items","Niciun articol"
"No Items To Refund","Niciun articol de rambursat"
"No Payment Methods","Nicio metodă de plată"
"No detail for number ""%s""","Niciun detaliu pt numărul ""%s""
"No information available.","Nicio informație disponibilă."
"No items","Niciun Articol"
"No order(s) were put on hold.","Nicio comandă pusă în așteptare."
"No order(s) were released from holding status.","Nicio comandă scoasă din așteptare."
"No ordered items","Niciun articol comandat"
"No shipping information available","Nicio informație de expediere disponibilă"
"Nominal Items","Articole nominale"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Articolul nominal poate fi achiziționat numai de sine stătător. Pentru a continua eliminați alte articole din estimare."
"Nominal order registered.","Comandă nominală înregistrată."
"Not Capture","Ne-Capturat"
"Not Initialized","Ne-inițializat"
"Not Notified","Ne-notificat"
"Not enough valid data to save the parent transaction ID.","Date valide insuficiente pentru salvarea ID-ului tranzacției părinte."
"Notification Not Applicable","Notificarea nu este aplicabilă"
"Notified","Notificat"
"Notify Customer by Email","Notificare client pe e-mail"
"Number","Număr"
"Number of Invoiced Orders","Număr comenzi facturate"
"Number of Orders","Număr de comenzi"
"Number of Refunded Orders","Număr comenzi rambursate"
"OK","OK"
"Offline Refunded","Rambursat off-line"
"Old Price","Preț Vechi"
"On Hold","În Așteptare"
"Online Refunded","Rambursat on-line"
"Order","Order"
"Order #","Comanda #"
"Order # ","Comanda # "
"Order # %s","Comanda # %s"
"Order # %s %s | %s","Comanda # %s %s | %s"
"Order #%s","Comanda #%s"
"Order #%s - %s","Comanda #%s - %s"
"Order API","API comandă"
"Order Address Information","Informații adresă comandă"
"Order Comment","Comentarii comandă"
"Order Comment Email Sender","Expeditor e-mail cu comentarii comandă"
"Order Comment Email Template","Șablon e-mail cu comentarii comandă"
"Order Comment Email Template for Guest","Șablon e-mail cu comentarii comandă pentru vizitator"
"Order Comments","Comentarii comandă"
"Order Credit Memos","Credit Memo-uri pentru comenzi"
"Order Currency:","Valută comandă:"
"Order Date","Dată comandă"
"Order Date (%s)","Dată comandă (%s)"
"Order Date: ","Dată comandă: "
"Order Date: %s","Dată comandă: %s"
"Order Details","Detalii comandă"
"Order Grand Total","Total general comandă"
"Order History","Istoric comenzi"
"Order History Info","Informații istoric comenzi"
"Order ID","ID comandă"
"Order Information","Informații comandă"
"Order Invoices","Facturi comenzi"
"Order Shipments","Livrări comenzi"
"Order State","Stare comandă"
"Order Status","Status comandă"
"Order Status Information","Informații status comandă"
"Order Statuses","Stare comenzi"
"Order Subtotal","Subtotal comandă"
"Order Taxes Report Grouped by Tax Rates","Raport TVA comenzi grupate după cote TVA"
"Order Total","Total comandă"
"Order Totals","Totaluri comandă"
"Order Update","Actualizare comandă"
"Order Update for Guest","Actualizare comandă pentru vizitator"
"Order View","Vizualizare comandă"
"Order credit memo","Memo credit comandă"
"Order does not allow to be canceled.","Comanda nu permite anularea."
"Order invoice","Factură comandă"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Comanda este suspendată pentru că suma autorizată %s este suspectă de fraudă."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Comanda este suspendată pentru că suma capturată %s este suspectă de fraudă."
"Order object is not specified.","Obiect comandă nespecificat."
"Order saving error: %s","Eroare salvare comandă: %s"
"Order shipments","Expedieri comenzi"
"Order status does not exist.","Status comandă inexistent."
"Order status with the same status code already exist.","Status comandă cu același cod status există deja."
"Order was placed using %s","Comanda a fost plasată prin %s"
"Ordered","Comandat"
"Ordered amount of %s.","Suma comandată a %s."
"Ordering amount of %s is pending approval on gateway.","Suma comandată de %s ste în așteptare pe portal."
"Orders","Comenzi"
"Orders and Returns","Comenzi și retururi"
"Orders and Returns Search Form","Formular comenzi și retururi"
"Orders Based on This Profile","Comenzi bazate pe acest profil"
"Original Price","Preț Original"
"Original order item that recurring payment profile correspondss to.","Articol original comandă la care corespunde profilul de plăți recurente."
"PDF Credit Memos","PDF Credit Memo-uri"
"PDF Invoices","Facturi PDF"
"PDF Packingslips","Fișe ambalare PDF"
"PDF Print-outs","Imprimări PDF"
"PDF object is not specified.","Obiect PDF nespecificat."
"PDF page object is not specified.","Obiect pagină PDF nespecificat."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Modelul total PDF trebuie să extindă Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Pachet"
"Package types are disregarded for USPS domestic shipments.","Tipurile de pachete nu sunt luate în considerare pentru expedierile interne USPS."
"Packages","Pachete"
"Packingslip # ","Fișă ambalare # "
"Paid","Plătită"
"Paid Amount","Suma platită"
"Parent Transaction ID","ID tranzacție părinte"
"Parent transaction ID must have a transaction ID.","ID-ul tranzacției părinte trebuie să aibă un ID tranzacție."
"Partial","Parțial"
"Payment Failed","Plată eșuată"
"Payment Information","Informații plată"
"Payment Method","Metodă de plată"
"Payment Method Name","Nume metodă plată"
"Payment Method:","Metodă plată:"
"Payment Review","Verificare plată"
"Payment disallow storing objects.","Plata nu permite stocarea obiectelor."
"Payment transactions disallow storing objects.","Tranzacțiile de plată nu permit stocarea obiectelor."
"Payment type","Tip de plată"
"Payment update has been made.","Actualizare plată realizată."
"Pending","În așteptare"
"Pending Payment","Plată în așteptare"
"Period","Perioada"
"Place Order Using Billing Agreements","Plasare comandă utilizând acorduri facturare"
"Placed from IP","Plasată de la IP"
"Please Select Products to Add","Selectați produse de adăugat"
"Please Select a Customer","Selectați un client"
"Please Select a Store","Selectați un magazin"
"Please check billing address information. %s","Verificați informațiile adresei de facturare. %s"
"Please check shipping address information. %s","Verificați informațiile adresei de expediere. %s"
"Please define PDF object before using.","Definiți obiectul PDF înainte de utilizare."
"Please enter positive number in this field.","Introduceți numere pozitive în acest câmp."
"Please select a valid payment method.","Selectați o metodă de plată validă."
"Please specify a shipping method.","Specificați o metodă de expediere."
"Please specify a valid grid column alias name that exists in grid table.","Specificați un nume alias grilă coloane valid care există în tabelul grilă."
"Price","Preț"
"Print","Listare"
"Print All","Listare toate"
"Print All Invoices","Listare toate facturile"
"Print All Refunds","Listare toate rambursările"
"Print All Shipments","Listare toate livrările"
"Print Credit Memos","Listare memo-uri credit"
"Print Invoice","Listare factură"
"Print Invoices","Listare facturi"
"Print Order","Listare comandă"
"Print Order # %s","Listare comanda # %s"
"Print Packingslips","Listare fișe ambalare"
"Print Refund","Listare rambursare"
"Print Shipment","Listare expediere"
"Print Shipping Label","Listare etichetă expediere"
"Print Shipping Labels","Listare etichete expediere"
"Processing","Procesare"
"Product","Produs"
"Product Name","Nume produs"
"Products","Produse"
"Products Bestsellers Report","Raport pentru cele mai vândute produse"
"Products in Comparison List","Produse în lista de comparație"
"Products should be added to package(s)","Produsele ar trebui adăugate la pachet(e)"
"Profile #%s","Profil #%s"
"Profile Information","Informații profil"
"Profile State","Stare profil"
"Profit","Profit"
"Promotion Coupons Usage Report","Raport utilizare cupoane promoții"
"Proper payment object must be set.","Obiect plată potrivit trebuie setat."
"Purchase Order Number:","Număr comandă achiziție:"
"Purchased From","Cumpărat de la"
"Purchased From (Store)","Achiziționat de la (Magazinul)"
"Purchased Item","Articol achiziționat"
"Purchased On","Cumpărat la"
"Qty","Cant."
"Qty Invoiced","Cantitate facturată"
"Qty Ordered","Cantitate comandată"
"Qty Shipped","Cantitate expediată"
"Qty To Add","Cantitate de adăugat"
"Qty to Add","Cantitate de adăugat"
"Qty to Invoice","Cantitate de facturat"
"Qty to Refund","Cantitate de rambursat"
"Qty to Ship","Cantitate de livrat"
"Quantity Ordered","Cantitate comandată"
"Quote item id is not received.","Id-ul articolului nu a fost recepționat."
"Quote item is not loaded.","Articol nu a fost încărcat."
"Rate","Cotă"
"Recent Orders","Comenzi recente"
"Recently Compared Products","Produse recent comparate"
"Recently Viewed","Recent vizualizate"
"Recently Viewed Products","Produse recent vizualizate"
"Recurring Profile # %s","Profil recurent # %s"
"Recurring Profile Initial Fee","Taxă inițială profil recurent"
"Recurring Profiles","Profiluri recurente"
"Recurring Profiles (beta)","Profiluri recurente (beta)"
"Reference ID","ID Referință"
"Reference ID:","ID Referință:"
"Refresh","Reactualizare"
"Refund","Rambursare"
"Refund #","Rambursare #"
"Refund #%s","Rambursare #%s"
"Refund Amount","Sumă rambursare"
"Refund Offline","Rambursare off-line"
"Refund Shipping","Rambursare expediere"
"Refund Shipping (Excl. Tax)","Rambursare expediere (Fără TVA)"
"Refund Shipping (Incl. Tax)","Rambursare expediere (Cu TVA)"
"Refund Totals","Totaluri rambursări"
"Refunded","Rambursat"
"Refunded amount of %s offline.","Suma de %s rambursată offline."
"Refunded amount of %s online.","Suma de %s rambursată online."
"Refunds","Rambursări"
